,L,H,Theta1,Theta2,drail,dball,Theta3,Gate1,Gate2,Gate3,Gate4,EXP1_a,EXP2_a
0,88.95400000000001,23.446857142857144,0.2553081055426936,0.2629405646177611,0.6099999999999999,1.2090384615384615,0.2577222440755764,15.045857142857145,30.05785714285714,45.12428571428571,60.39,1.6229283514426314,1.6449922400631336
1,0.2455892149504942,0.0716269633238771,0.0036305042945958,0.0036305042945958,0.0228747855498907,0.0577034444379189,0.0010148238587902,0.2096113591268375,0.2167470804301643,0.3610661296770993,0.3544097205213197,0.06471963442850563,0.06546441669204245
