#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,,,
#Device Name: Discovery2,,,,,,,,,,
#Serial Number: SN:210321A35E99,,,,,,,,,,
#Date Time: 2024-12-02 09:22:30.457,,,,,,,,,,
#Sample rate: 5000Hz,,,,,,,,,,
#Samples: 25000,,,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: -2 V Sample Mode: Average,,,,,,,,,,
,,,,,,,,,,
Time (s),EXP11,EXP12,EXP13,EXP14,EXP15,EXP21,EXP22,EXP23,EXP24,EXP25
0.3146,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3148,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.315,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3152,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3154,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3156,0.835850324,0.835181129,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3158,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.316,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
0.3162,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3164,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3166,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3168,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.317,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
0.3172,0.835850324,0.835181129,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836184921,0.836519519
0.3174,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836519519
0.3176,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836519519
0.3178,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.318,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836184921,0.836519519
0.3182,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3184,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3186,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836519519
0.3188,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.319,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
0.3192,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836519519
0.3194,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836184921,0.836519519
0.3196,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3198,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
0.32,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
0.3202,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3204,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3206,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3208,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.321,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3212,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3214,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3216,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3218,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.322,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3222,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3224,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3226,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3228,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.323,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.836184921,0.836184921,0.836519519,0.836519519,0.836184921
0.3232,0.835515727,0.835515727,0.835181129,0.835515727,0.835515727,0.836184921,0.836519519,0.836184921,0.836519519,0.836519519
0.3234,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3236,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
0.3238,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.324,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
0.3242,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3244,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3246,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3248,0.835515727,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.325,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3252,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3254,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3256,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.3258,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.326,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3262,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3264,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3266,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3268,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.327,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3272,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3274,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3276,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836519519,0.836184921
0.3278,0.835850324,0.835515727,0.835181129,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.328,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3282,0.835850324,0.835515727,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3284,0.835850324,0.835515727,0.835181129,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3286,0.835515727,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3288,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.329,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3292,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3294,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3296,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3298,0.835850324,0.835515727,0.835181129,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.33,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836184921,0.836519519
0.3302,0.835850324,0.835515727,0.837857908,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3304,0.835850324,0.835515727,0.846557438,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3306,0.835850324,0.835515727,0.869979251,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3308,0.835850324,0.835515727,1.022221032,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.331,0.835850324,0.835515727,1.761346516,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
0.3312,0.835850324,0.835515727,2.536273913,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3314,0.835850324,0.835515727,3.234913121,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3316,0.835515727,0.835515727,3.923179812,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3318,0.835850324,0.835515727,4.512071098,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.332,0.835850324,0.835515727,4.740266472,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3322,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3324,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3326,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836519519
0.3328,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.333,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3332,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3334,0.835515727,0.835515727,4.740601069,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.3336,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3338,0.835515727,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.334,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3342,0.835850324,0.835515727,4.740601069,0.835181129,0.835181129,0.836184921,0.836519519,0.836519519,0.836519519,0.836184921
0.3344,0.835515727,0.835515727,4.740601069,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.3346,0.835850324,0.835515727,4.740601069,0.835515727,0.835181129,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3348,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.335,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3352,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3354,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3356,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3358,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.336,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3362,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3364,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3366,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3368,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.337,0.835850324,0.835515727,4.740601069,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3372,0.835850324,0.835515727,4.740601069,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3374,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.3376,0.835850324,0.835515727,4.740601069,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3378,0.835850324,0.835515727,4.740601069,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.338,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
0.3382,0.835850324,0.835515727,4.740601069,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3384,0.835850324,0.835515727,4.676023786,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836184921
0.3386,0.835850324,0.835515727,4.047650016,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3388,0.835850324,0.835515727,3.089363286,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.339,0.835850324,0.835515727,2.074864206,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3392,0.835850324,0.835515727,1.230005969,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3394,0.835850324,0.835515727,0.90511197,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3396,0.835850324,0.835515727,0.865629486,0.835181129,0.835181129,0.835850324,0.836184921,0.836184921,0.836184921,0.836184921
0.3398,0.835850324,0.835515727,0.848899619,0.835515727,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.34,0.835850324,0.835515727,0.839530894,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3402,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3404,0.835850324,0.835515727,0.834511935,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3406,0.835850324,0.835515727,0.834511935,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3408,0.835850324,0.835515727,0.834846532,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.341,0.835850324,0.835515727,0.834846532,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3412,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3414,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3416,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3418,0.835850324,0.835515727,0.835181129,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
0.342,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3422,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3424,0.835850324,0.835515727,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3426,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3428,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.343,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3432,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
0.3434,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3436,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3438,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.344,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3442,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3444,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3446,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3448,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.345,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3452,0.835850324,0.835181129,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3454,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.836184921,0.836519519,0.836184921,0.836519519,0.836519519
0.3456,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3458,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.346,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3462,0.835850324,0.835515727,0.835181129,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3464,0.835850324,0.835515727,0.835181129,0.835515727,0.835181129,0.835850324,0.836184921,0.836184921,0.836519519,0.836519519
0.3466,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3468,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.347,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3472,0.835850324,0.835515727,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3474,0.835850324,0.835181129,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3476,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3478,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.348,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3482,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3484,0.835850324,0.835181129,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3486,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3488,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.349,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3492,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3494,0.835850324,0.835181129,0.835515727,0.835181129,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3496,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3498,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.35,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3502,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.3504,0.835850324,0.835181129,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.3506,0.835515727,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3508,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836519519
0.351,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
0.3512,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836184921,0.836184921
0.3514,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3516,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836184921,0.836184921
0.3518,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836184921,0.836519519,0.836184921
0.352,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.836184921,0.836519519,0.836519519,0.836519519,0.836184921
0.3522,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3524,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3526,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3528,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.353,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3532,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.3534,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836184921
0.3536,0.835850324,0.835515727,0.835181129,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3538,0.835850324,0.835181129,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836519519
0.354,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3542,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.3544,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3546,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3548,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836519519
0.355,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.836184921,0.836184921,0.836519519,0.836184921,0.836184921
0.3552,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836519519,0.836184921
0.3554,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.835850324,0.836184921,0.836184921,0.836184921,0.836519519
0.3556,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836184921,0.836184921,0.836519519,0.836519519
0.3558,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836184921,0.836184921,0.836519519
0.356,0.835850324,0.835515727,0.835515727,0.835181129,0.835515727,0.835850324,0.836519519,0.836519519,0.836519519,0.836184921
0.3562,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836519519,0.836519519,0.836184921,0.836184921
0.3564,0.835850324,0.835515727,0.835515727,0.835515727,0.835181129,0.836184921,0.836184921,0.836519519,0.836184921,0.836184921
0.3566,0.835850324,0.835515727,0.835515727,0.835515727,0.835515727,0.835850324,0.836184921,0.836519519,0.836519519,0.836519519
